point_id,x,y,assigned_slot_id,assigned_layer_id,assigned_layer_name
67,52.7758984987385,90.08803080014818,231,0,outer_ring
68,53.48581414978783,84.08876862996964,4354,5,text_en_1919
69,55.461167127548215,90.18905161963976,147,0,outer_ring
70,57.85505630916096,83.01278126431842,4418,5,text_en_1919
71,52.243586376318426,80.75023160321446,4486,5,text_en_1919
72,48.26231253907367,71.43750603516708,2454,2,octagram
73,48.33242859410085,69.7748487532863,2446,2,octagram
74,41.48820331319667,66.1046730965994,2521,2,octagram
75,24.053624824220073,60.823093850677715,4926,5,text_en_1919
76,36.12105488679662,61.31713315679913,2566,2,octagram
77,44.06590024072218,73.04792992726748,2478,2,octagram
78,54.7966078211764,90.1349271888418,166,0,outer_ring
79,63.065260062962686,88.61194041001762,29,0,outer_ring
80,59.213812185946296,83.70524692713005,4364,5,text_en_1919
81,67.12675571405391,80.45498623861778,4531,5,text_en_1919
82,62.56823017172723,88.87477783638523,33,0,outer_ring
83,68.13884184373751,80.65529686608255,4526,5,text_en_1919
84,63.06090773123786,80.19047697283638,4524,5,text_en_1919
85,70.38233605460157,70.57103029956745,1703,1,inner_ring
86,86.22404259024658,60.46695012294792,4910,5,text_en_1919
87,75.24498361278356,67.32072722169275,1682,1,inner_ring
88,77.81763815519079,63.78818889144843,1669,1,inner_ring
89,80.06961459054574,60.154855504641006,1656,1,inner_ring
90,81.51587658643636,58.24599438989776,1649,1,inner_ring
91,79.46477277127975,58.05958181638466,3285,2,octagram
92,86.28790625439595,53.85872780239983,5050,5,text_en_1919
93,88.36988445502992,47.495888606783005,5203,5,text_en_1919
94,87.17582867289737,47.534902581134105,5202,5,text_en_1919
95,91.48458233563532,53.89012206787968,5020,5,text_en_1919
96,92.6822487952313,48.22021414635643,5188,5,text_en_1919
97,91.6571597086083,37.48030987146917,5377,5,text_en_1919
98,59.67295809587379,43.224013653706564,4139,4,stroke_kai
99,62.28659947063552,34.04392286883633,4278,4,stroke_kai
100,66.80520135236782,30.849844630138694,3070,2,octagram
101,66.9307835120707,34.0721230097941,3088,2,octagram
102,72.47199030345618,35.48741472778055,3115,2,octagram
103,66.08634960626736,24.195985663290102,3037,2,octagram
104,74.30829912344278,35.57425727273261,3126,2,octagram
105,75.27867132769624,28.525412844336525,2141,1,inner_ring
106,68.13555959290576,31.08900804954018,3074,2,octagram
107,65.30033104261364,14.464214675851627,5568,5,text_en_1919
108,61.92586557342169,24.285526120085834,2997,2,octagram
109,56.18658215305912,13.189985912379207,5635,5,text_en_1919
110,58.169303172548624,13.988411309878414,5603,5,text_en_1919
111,57.2379360568125,13.868104593244611,5585,5,text_en_1919
112,52.65544117680851,14.160652159590537,5574,5,text_en_1919
113,47.273765675438455,11.700678296463074,5671,5,text_en_1919
114,45.727296364252965,6.00354198248823,790,0,outer_ring
115,42.88204948757483,8.656747036952858,746,0,outer_ring
116,50.95642586047717,6.253599395648538,951,0,outer_ring
117,53.854010470464296,5.177213723304577,1064,0,outer_ring
118,58.81919857654042,5.7068066717434975,1281,0,outer_ring
119,56.05989335320446,5.499650934896882,1164,0,outer_ring
120,53.15354793991419,5.283945737031825,1046,0,outer_ring
121,46.77259691968814,7.054483990353185,814,0,outer_ring
122,46.54042476472499,7.486237130397958,803,0,outer_ring
123,42.64205559417689,8.120854251363932,744,0,outer_ring
124,51.7686699966397,4.989255720016866,980,0,outer_ring
125,54.870560065559054,6.570816200755445,1108,0,outer_ring
126,58.852120898101,5.308202455096709,1279,0,outer_ring
127,62.26812021142648,7.121084519731988,1403,0,outer_ring
128,65.77177435468425,6.993158906395514,1501,0,outer_ring
129,60.81932973261121,6.4397159948701574,1357,0,outer_ring
130,62.73101515029213,6.455176934216077,1422,0,outer_ring
131,65.93723154202898,8.2948177882868,1511,0,outer_ring
132,68.28668462661507,7.5838192912705145,1554,0,outer_ring
133,61.242837398414515,7.272861457975538,1373,0,outer_ring
134,64.31894733994146,7.434298623610887,1477,0,outer_ring
135,63.57884243948534,6.23898254937215,1445,0,outer_ring
136,30.160407425156166,15.06944857737482,707,0,outer_ring
137,37.62583975110807,13.551553935302776,5616,5,text_en_1919
138,91.57993560809483,49.16879620851317,5116,5,text_en_1919
139,50.789238997710676,89.66779295183461,294,0,outer_ring
140,40.55206879430079,88.21647315726311,584,0,outer_ring
141,45.77261728807906,88.81807309051773,465,0,outer_ring
142,53.36593351476327,90.77442588198419,209,0,outer_ring
143,49.773038575361845,89.33708688861712,330,0,outer_ring
144,47.60354691580064,91.43295078281508,387,0,outer_ring
145,43.990539574836745,87.88752409942273,518,0,outer_ring
146,49.29114166949374,89.85164747364506,345,0,outer_ring
147,41.93772851700226,87.2509592531658,566,0,outer_ring
148,43.59047312126628,88.1243084741925,528,0,outer_ring
149,31.291463433870188,76.990471839642,4650,5,text_en_1919
150,37.26382666819129,70.505114318624,1820,1,inner_ring
151,27.040027708963194,80.34065665490844,680,0,outer_ring
152,20.917919038258226,58.93435872778888,4961,5,text_en_1919
153,21.75736019238285,58.40741542603745,4949,5,text_en_1919
154,17.649784336990066,56.23675560583232,4991,5,text_en_1919
155,22.59720837000666,48.55076170312337,5144,5,text_en_1919
156,20.37802408697845,47.38557606643441,5226,5,text_en_1919
157,22.192419458748162,50.363507489074586,5102,5,text_en_1919
158,30.73473499053971,55.432470767265144,2635,2,octagram
159,30.761283584623907,52.98819681344271,2647,2,octagram
160,38.617711039651496,61.29637469444153,2554,2,octagram
161,48.386766596306536,57.976898708682626,3342,3,stroke_nan
162,45.710761567806244,56.62002927340615,3337,3,stroke_nan
163,47.51568039027189,71.2260166299971,2455,2,octagram
164,49.272374512332824,74.73873893918808,1780,1,inner_ring
165,60.79023697772162,55.68124654766929,3863,4,stroke_kai
166,60.03165148127242,62.58073130988197,3791,4,stroke_kai
167,58.51396073624006,69.87461335864614,2389,2,octagram
168,62.65477411577931,52.4656390906841,3940,4,stroke_kai
169,63.86513106393042,73.21989886489429,2351,2,octagram
170,55.73139086797409,53.091676168891986,3921,4,stroke_kai
171,63.3915383395448,45.53271314739983,4079,4,stroke_kai
172,55.88356239356597,50.54677427478747,3981,4,stroke_kai
173,49.15548003858611,42.57457715950926,3647,3,stroke_nan
174,51.16733015038506,43.540070527923106,3644,3,stroke_nan
175,48.28982235549938,47.03863039964209,3560,3,stroke_nan
176,43.660023433261976,42.777038679598895,3662,3,stroke_nan
177,42.25098767821938,30.384607946759566,2840,2,octagram
178,41.09585196122901,27.075630057862952,2856,2,octagram
179,29.104238665081684,34.104063536158236,1958,1,inner_ring
180,25.42398030880721,37.98235688343275,5361,5,text_en_1919
181,28.21231151869169,43.282020190187986,1928,1,inner_ring
182,39.53191472644913,44.26286232238487,3602,3,stroke_nan
183,39.38503061026758,48.48969088509025,3511,3,stroke_nan
184,39.86903405219897,46.89105319847985,3557,3,stroke_nan
185,24.31776393761484,43.640860027473366,5268,5,text_en_1919
186,29.90431950048164,39.82666044633351,2736,2,octagram
187,18.648599837189217,41.608382542724485,5314,5,text_en_1919
188,23.52530485561246,42.35589326872239,5280,5,text_en_1919
189,40.16738765451852,29.866845021004657,2838,2,octagram
190,43.43935699653466,22.37610706949988,2887,2,octagram
191,44.364722119063515,22.206935902845856,2893,2,octagram
192,42.50498102994874,27.074376439832122,2855,2,octagram
193,45.66096754867527,36.47619317403036,3764,3,stroke_nan
194,44.50995973971668,42.80194454614742,3641,3,stroke_nan
195,61.00717603445279,47.0351486281516,4049,4,stroke_kai
196,50.73992839274878,45.451657066614054,3594,3,stroke_nan
197,63.07991925447396,42.59128117052773,4158,4,stroke_kai
198,60.24967411034564,53.551856176404705,3917,4,stroke_kai
199,64.73714023729228,42.025020143638656,4155,4,stroke_kai
200,75.04606936698562,49.41257904869425,3235,2,octagram
201,64.82805536758183,57.95759133557885,3823,4,stroke_kai
202,68.021713995539,47.34682546861327,4050,4,stroke_kai
203,78.7732487246542,55.89542513564209,3275,2,octagram
204,77.4673802568116,52.183458458382574,3251,2,octagram
205,64.30863860478706,83.02537985397595,4420,5,text_en_1919
206,43.93409805937686,73.93813389097556,2479,2,octagram
207,54.72345496858904,85.93896468325515,4293,5,text_en_1919
208,52.064584670617876,88.74325586942575,254,0,outer_ring
209,52.26895261258895,90.14242058962685,245,0,outer_ring
210,55.23665266881035,85.9285082566023,4288,5,text_en_1919
211,57.64863005360039,79.97262263001355,4548,5,text_en_1919
212,59.40779587079764,84.88952744288396,4330,5,text_en_1919
213,51.769315839208446,89.26472640668584,264,0,outer_ring
214,50.8138289677652,75.33405644771177,1774,1,inner_ring
215,50.03783684347642,70.62513031227846,2439,2,octagram
216,50.02918257600842,81.7000763117711,4422,5,text_en_1919
217,31.270499981105687,59.851236033997466,2594,2,octagram
218,29.343063764920586,66.16994980290507,4829,5,text_en_1919
219,40.7162273702263,66.05701874833208,2524,2,octagram
220,50.9789045953649,88.2228957473671,291,0,outer_ring
221,64.42125940395114,83.78434331879917,4370,5,text_en_1919
222,61.18892767699572,88.32190079391552,44,0,outer_ring
223,65.20125515182771,88.64824833023955,15,0,outer_ring
224,55.8084225948446,89.437428642633,138,0,outer_ring
225,68.49651979597279,72.31272569429092,1712,1,inner_ring
226,68.05499641744593,73.67582206537858,1718,1,inner_ring
227,69.01216265819137,71.55183302337473,1709,1,inner_ring
228,77.32799190761881,64.45401536119276,1671,1,inner_ring
229,83.00286039393444,71.7228516284814,4719,5,text_en_1919
230,80.0924532874409,62.059416211178956,1659,1,inner_ring
231,86.84728918671414,63.799418008296826,4858,5,text_en_1919
232,80.96753941179111,50.896493194524936,1622,1,inner_ring
233,83.77637557754133,52.92700166001435,5065,5,text_en_1919
234,87.79572036296801,53.689757373576,5042,5,text_en_1919
235,84.38906418009732,38.411166902295356,5341,5,text_en_1919
236,89.10697725693221,39.59709311954476,5350,5,text_en_1919
237,89.87927997119661,41.90828303279805,5322,5,text_en_1919
238,92.74951959263613,45.5948777811806,5257,5,text_en_1919
239,91.57483152394104,59.997188797021764,4916,5,text_en_1919
240,56.54658504131292,51.583245520895886,3974,4,stroke_kai
241,65.43479301223684,46.38621903917646,4064,4,stroke_kai
242,64.84308280633228,38.95469066243247,4221,4,stroke_kai
243,63.59306194929016,41.015711352724814,4175,4,stroke_kai
244,66.26029553512214,26.154567572477053,3048,2,octagram
245,63.79816959046078,22.38028448595694,3012,2,octagram
246,77.98200016930889,33.04644725401104,2158,1,inner_ring
247,73.17781158876993,30.373365666048077,2140,1,inner_ring
248,72.41696136336259,34.515649555241836,3113,2,octagram
249,63.36243518507438,23.028049227512827,3008,2,octagram
250,66.32323688526304,7.093332502866574,1515,0,outer_ring
251,65.60546471363374,28.063707959094497,3056,2,octagram
252,58.183659593861044,10.996873522145318,5667,5,text_en_1919
253,49.370120369880595,7.477710217931002,890,0,outer_ring
254,59.71956722493098,7.025960667478682,1318,0,outer_ring
255,48.13730832130175,16.759784211075072,5480,5,text_en_1919
256,47.17665884670774,6.670236306111258,822,0,outer_ring
257,44.13048577380092,8.237205349355518,757,0,outer_ring
258,45.689180828894585,7.6066180946469055,786,0,outer_ring
259,54.4932649837793,6.0972343113497365,1093,0,outer_ring
260,54.10508967628301,5.124819301039526,1082,0,outer_ring
261,54.281926486962085,6.588397401339784,1087,0,outer_ring
262,57.61305765177516,12.54430523329216,5649,5,text_en_1919
263,48.35344830479897,6.65777183795229,855,0,outer_ring
264,48.933672579346364,7.269253850568851,874,0,outer_ring
265,45.118861850122286,8.029660773016964,775,0,outer_ring
266,44.57663057044575,7.592919148570412,767,0,outer_ring
267,50.43339568816266,6.8611068242258355,931,0,outer_ring
268,55.95806615132748,6.408665286395577,1160,0,outer_ring
269,60.77850592075933,6.088098811029149,1354,0,outer_ring
270,63.25171765583746,8.152841514196764,1448,0,outer_ring
271,65.00078649866728,7.119090545101725,1493,0,outer_ring
272,68.03206479588803,7.494048737534745,1549,0,outer_ring
273,67.84063148881245,5.754484893501897,1538,0,outer_ring
274,72.82101873044157,9.586288070080839,1591,0,outer_ring
275,63.68100695233899,6.678194379346571,1453,0,outer_ring
276,65.83213269425332,7.001031423441639,1502,0,outer_ring
277,58.400377485535934,5.640603655485217,1260,0,outer_ring
278,41.074350997197556,15.86197651095461,5519,5,text_en_1919
279,36.64154193858534,26.12543294301357,1997,1,inner_ring
280,84.5806440934851,46.57666863399984,5218,5,text_en_1919
281,52.182029597861295,89.67020071991926,248,0,outer_ring
282,48.34755511984295,90.25448236258975,369,0,outer_ring
283,48.032022284129454,89.55978675831301,381,0,outer_ring
284,49.45047796829014,89.90094790764806,337,0,outer_ring
285,50.00654266615192,89.12020088010607,321,0,outer_ring
286,43.47093119121069,88.5806878626106,527,0,outer_ring
287,41.49372271680427,89.32142176446861,563,0,outer_ring
288,45.027600513686025,90.04525475072717,479,0,outer_ring
289,36.64578553760374,86.5652207408688,632,0,outer_ring
290,33.65163149504721,79.54437001705325,4491,5,text_en_1919
291,36.483694637190254,70.65723587799248,1822,1,inner_ring
292,27.821153053782457,75.16089765354678,4676,5,text_en_1919
293,28.926653495053255,74.70490024797706,4686,5,text_en_1919
294,23.03671705697381,65.21271944658628,4842,5,text_en_1919
295,29.3382121462644,57.63053630108096,2621,2,octagram
296,22.895907900823566,57.423611473311965,4957,5,text_en_1919
297,27.024601549209628,56.24665766727126,1882,1,inner_ring
298,30.733208531039416,55.511531545627825,2633,2,octagram
299,30.56319715693748,62.87207719613909,1856,1,inner_ring
300,31.967955223874167,54.38313192564263,2643,2,octagram
301,31.200084888627927,56.42512962393857,2631,2,octagram
302,41.229762374539035,58.143085726621344,3325,3,stroke_nan
303,45.290034703452264,51.030016885161835,3449,3,stroke_nan
304,52.115823459351056,56.826454047705795,3343,3,stroke_nan
305,47.49238999107259,53.67815258793008,3397,3,stroke_nan
306,51.58386066021395,52.40003269772494,3445,3,stroke_nan
307,52.28057401513395,59.43180497315227,3307,3,stroke_nan
308,67.47621500377339,52.36842371530367,3932,4,stroke_kai
309,67.38878631509596,61.4000538134354,2277,2,octagram
310,67.887143526193,56.771770782782774,3859,4,stroke_kai
311,65.18142885283514,71.40473412808075,2332,2,octagram
312,66.28331073251145,57.672673471931944,3828,4,stroke_kai
313,44.59456470810229,51.99859000594703,3437,3,stroke_nan
314,51.915075109602796,45.67349523709631,3586,3,stroke_nan
315,51.21966595505862,41.85433613112446,3675,3,stroke_nan
316,50.71556481272437,46.38819042433764,3583,3,stroke_nan
317,62.401738045132596,45.07283158389097,4083,4,stroke_kai
318,44.42418463590103,41.13160358318494,3693,3,stroke_nan
319,46.17756692184613,40.07405893817973,3710,3,stroke_nan
320,39.081722878232426,44.19027660968091,3615,3,stroke_nan
321,40.524030983234475,31.707708708170756,2828,2,octagram
322,32.97390273052317,32.41998693995028,1969,1,inner_ring
323,33.08868304789273,46.85907586837871,2689,2,octagram
324,33.24977785653053,58.66596688864665,2583,2,octagram
325,27.4992080689618,45.37550285622197,1918,1,inner_ring
326,41.07560860297026,56.525638421919346,3336,3,stroke_nan
327,22.7632386477857,46.63147245139731,5248,5,text_en_1919
328,29.549402180679586,37.696962843858365,2745,2,octagram
329,20.82476765158361,42.985337300101165,5279,5,text_en_1919
330,39.83688554942246,19.202290833947032,5435,5,text_en_1919
331,39.493768089371905,24.316710901280768,2006,1,inner_ring
332,41.55800410806211,9.026482881942027,737,0,outer_ring
333,42.20469593123048,23.642302952046453,2877,2,octagram
334,50.59671227349041,20.70905081561027,2048,1,inner_ring
335,52.03043029212996,35.35470160558877,3777,3,stroke_nan
336,56.42856880135011,40.15427362986059,4200,4,stroke_kai
337,65.57465558283224,27.699325227704847,3055,2,octagram
338,57.4835739149455,50.19100955059111,3980,4,stroke_kai
339,51.1190622535558,52.936501276606506,3409,3,stroke_nan
340,68.17445803619454,34.65293882277262,3091,2,octagram
341,71.52554979648967,61.14294945673927,2259,2,octagram
342,65.65637449927661,51.89493854175425,3961,4,stroke_kai
343,68.6517035045956,54.66994996536423,3915,4,stroke_kai
344,78.03587648120134,60.09486210441158,1658,1,inner_ring
345,68.50170169269047,65.19845019005714,2294,2,octagram
346,79.00005830755582,56.50458512120192,3280,2,octagram
347,67.52593279517986,65.97861440067639,2300,2,octagram
348,43.36205534918322,73.36132717218453,2482,2,octagram
349,44.778805492812666,83.2072945076911,4361,5,text_en_1919
350,53.32592085741774,89.84314311266522,214,0,outer_ring
351,52.16722612921629,82.3504641702225,4411,5,text_en_1919
352,54.90094846874731,90.80286333880251,164,0,outer_ring
353,57.307872841007466,83.74720484516381,4379,5,text_en_1919
354,57.276237566117764,81.72325735127913,4441,5,text_en_1919
355,51.527960576794854,76.81920941414194,1770,1,inner_ring
356,53.11329151409853,80.92286571404864,4480,5,text_en_1919
357,49.694946104370366,74.86311030836048,1778,1,inner_ring
358,45.61080883951295,72.13025700408686,2466,2,octagram
359,31.507534699880782,71.42845849484783,4715,5,text_en_1919
360,32.650628998855694,59.106450053455795,2586,2,octagram
361,29.215447301368258,67.37652703202846,4797,5,text_en_1919
362,53.26127534627894,89.88800637254145,216,0,outer_ring
363,61.328280296708655,89.78975495203646,45,0,outer_ring
364,55.97116801856907,90.47563147177607,135,0,outer_ring
365,63.112063794311815,83.17437804169525,4396,5,text_en_1919
366,63.540604534440654,88.91446590269531,25,0,outer_ring
367,68.05599567143857,72.74974748667113,1717,1,inner_ring
368,71.95055351028557,69.2675743129953,1697,1,inner_ring
369,71.88172799629244,78.14194048746207,4623,5,text_en_1919
370,68.28976049296814,73.15073473741101,1716,1,inner_ring
371,79.37628526477718,64.30447538533295,4852,5,text_en_1919
372,81.3759970386832,66.95919921735404,4821,5,text_en_1919
373,79.21718487687284,58.43718635945327,2214,2,octagram
374,88.28031057609003,59.619730492311255,4931,5,text_en_1919
375,91.87836609157634,55.384717370130325,5012,5,text_en_1919
376,82.33514365007346,59.273197837314505,4934,5,text_en_1919
377,88.74325917219242,52.812847756638625,5056,5,text_en_1919
378,85.54325943542317,48.73924966830569,5154,5,text_en_1919
379,92.58613161039314,50.879949096802655,5083,5,text_en_1919
380,89.3569445256045,39.20341932177199,5353,5,text_en_1919
381,87.33054583185651,40.61760574371001,5335,5,text_en_1919
382,60.29585220491923,44.30052114012555,4120,4,stroke_kai
383,59.324121436910126,39.74314875569824,4208,4,stroke_kai
384,64.8090119785206,41.230518322026576,4185,4,stroke_kai
385,65.374539690664,31.87365852054022,3075,2,octagram
386,65.12587874603193,27.51085871198726,3052,2,octagram
387,62.47718480786493,35.1623317895135,4272,4,stroke_kai
388,78.47780741868193,34.70978604834117,2163,1,inner_ring
389,79.99693032085877,37.78055534541052,3158,2,octagram
390,64.68920951697591,23.081569765401017,3025,2,octagram
391,63.618498145218894,15.585074468767953,5529,5,text_en_1919
392,61.295179106295244,6.87626923589839,1372,0,outer_ring
393,56.439637079149634,16.314893152617394,5508,5,text_en_1919
394,49.82245497375095,17.866522201612376,5475,5,text_en_1919
395,52.538350236960035,5.581146611099212,1011,0,outer_ring
396,58.62913428468622,20.37022812334503,2076,1,inner_ring
397,43.133150453310634,8.114969476833313,749,0,outer_ring
398,47.79466051553752,5.818222606702536,842,0,outer_ring
399,46.1692321363775,7.658106989088334,795,0,outer_ring
400,47.90610807333524,5.9919571194779015,846,0,outer_ring
401,52.856238317363086,5.00063252313964,1029,0,outer_ring
402,55.71335939325051,5.632783815150415,1149,0,outer_ring
403,56.700784857889914,8.921393562564079,1201,0,outer_ring
404,59.012947401624814,10.278095517700331,5676,5,text_en_1919
405,47.04398592283429,6.0009071646883365,821,0,outer_ring
406,48.1967669399022,6.533612933446968,854,0,outer_ring
407,50.57129700448815,6.022797347553899,935,0,outer_ring
408,51.74867615511595,6.2700518091333866,976,0,outer_ring
409,56.361533124684094,5.674059341061942,1175,0,outer_ring
410,60.50000223045073,5.364421860158097,1340,0,outer_ring
411,57.482885552722976,9.84053699416459,5679,5,text_en_1919
412,63.94337228227973,7.366139437899822,1464,0,outer_ring
413,61.026412650456436,5.156745162982715,1358,0,outer_ring
414,70.19214340775308,9.99070803104333,1579,0,outer_ring
415,69.8084319108905,7.46280178892006,1569,0,outer_ring
416,75.00780817913258,11.375812133984832,1602,0,outer_ring
417,64.88708201302485,6.742875063693456,1486,0,outer_ring
418,61.06355745820545,6.705750880630769,1364,0,outer_ring
419,61.51075411842286,6.86159693519516,1380,0,outer_ring
420,41.27691455305468,34.08997428731448,2818,2,octagram
421,29.738650966447857,25.540336807984282,5416,5,text_en_1919
422,91.6601748867424,48.46464642288552,5178,5,text_en_1919
423,55.195907639106046,89.44122318210398,156,0,outer_ring
424,45.97720428925951,88.15947829490743,462,0,outer_ring
425,42.19557602858359,88.98498244719488,555,0,outer_ring
426,50.90471095169198,89.21200991652141,289,0,outer_ring
427,46.86374303746854,89.27288780216186,428,0,outer_ring
428,48.04291990642539,89.27548448476765,382,0,outer_ring
429,46.786180925808466,89.58244672800392,429,0,outer_ring
430,41.01377301960003,87.21795620347027,582,0,outer_ring
431,37.59608970792501,87.12534947653512,621,0,outer_ring
432,38.4053335306107,86.78912363139138,612,0,outer_ring
433,36.1792652612856,87.20011111900446,635,0,outer_ring
434,33.60873254719752,74.64537713985003,4690,5,text_en_1919
435,24.501632198602895,69.59113290835946,4747,5,text_en_1919
436,28.50149804982552,57.403982730625195,2620,2,octagram
437,18.534729026962236,57.861014827361295,4972,5,text_en_1919
438,20.047244829055177,50.614883596067585,5089,5,text_en_1919
439,22.56706192006004,65.22349727375335,4840,5,text_en_1919
440,28.364687952020397,58.02616698491709,2618,2,octagram
441,31.369327137833604,58.733091385238794,2598,2,octagram
442,26.228668903239818,51.846408090099466,1898,1,inner_ring
443,34.013864534745984,47.593957961989055,2681,2,octagram
444,41.11189425101405,51.42444408394557,3456,3,stroke_nan
445,41.24620514020784,64.48567591131427,2531,2,octagram
446,42.31878674640302,68.99298508287877,2504,2,octagram
447,47.830227711925964,60.13144887941294,3294,3,stroke_nan
448,46.71843207593228,56.632743253003696,3357,3,stroke_nan
449,58.852989553273815,61.900859043464386,3792,4,stroke_kai
450,60.73393380052691,53.17227512048066,3933,4,stroke_kai
451,55.693049619562956,68.50557389757311,2406,2,octagram
452,59.38401056372841,69.94538234451568,2381,2,octagram
453,67.97715100911115,62.764460236755404,2285,2,octagram
454,56.714038153170634,49.85723242205999,3986,4,stroke_kai
455,67.83547953482046,43.39723121221225,4137,4,stroke_kai
456,51.19985142831385,50.990858001168014,3464,3,stroke_nan
457,59.94606484300517,41.65870065750641,4177,4,stroke_kai
458,51.91023260742902,39.823185184765435,3703,3,stroke_nan
459,54.09168423760703,46.93523680397456,3561,3,stroke_nan
460,48.017566503613224,46.14999364249224,3573,3,stroke_nan
461,40.285426999946004,32.72799552706046,2822,2,octagram
462,41.29609230225026,28.424758734309286,2846,2,octagram
463,33.773586467325956,26.708710578841657,1988,1,inner_ring
464,38.13405970642455,33.98773293744743,2804,2,octagram
465,26.65751196512138,48.774813966855774,1907,1,inner_ring
466,32.93086384196281,43.11164293625949,2709,2,octagram
467,38.62585072378812,48.40874421412136,3515,3,stroke_nan
468,39.15728740523291,50.03084707933609,3476,3,stroke_nan
469,23.95006894016805,42.56419784681881,5292,5,text_en_1919
470,27.71647977108292,39.82427643033261,1940,1,inner_ring
471,33.80944841026784,28.210918272419764,1984,1,inner_ring
472,35.29795392912334,36.09865846639626,2788,2,octagram
473,37.07561872137859,34.853172421742,2799,2,octagram
474,42.51260520035348,8.560798746160598,742,0,outer_ring
475,45.37949401621974,22.453725871129315,2894,2,octagram
476,49.24567234293157,16.845913063743236,5501,5,text_en_1919
477,50.927298825075155,37.11067108953435,3748,3,stroke_nan
478,54.412621348509646,27.984160860324394,2954,2,octagram
479,52.2404599659077,35.91256629664985,3769,3,stroke_nan
480,53.59211456811561,45.26887423418438,3588,3,stroke_nan
481,64.8290121895628,41.41908447962666,4178,4,stroke_kai
482,65.61988735063723,46.29500000273326,4063,4,stroke_kai
