point_id,x,y,assigned_slot_id,assigned_layer_id,assigned_layer_name
80,62.419867029302104,75.46917342411392,3467,1,inner_ring
81,50.00987005807111,86.28838787888202,596,0,outer_ring
82,70.8947689816089,69.73789741431025,3404,1,inner_ring
83,66.21376262933708,75.40390472840735,9341,5,text_en_1919
84,69.73534997257289,77.63295810325138,9277,5,text_en_1919
85,45.461932543503295,88.05247948179523,904,0,outer_ring
86,61.16235497346228,56.6992842626929,7739,4,stroke_kai
87,48.68241733620433,70.78590153222032,4900,2,octagram
88,76.52824101830579,64.726893401096,3351,1,inner_ring
89,60.947457958461186,42.260306486373075,8301,4,stroke_kai
90,68.84905025856928,57.19941701616368,7763,4,stroke_kai
91,68.03062905190656,43.69766182749555,8254,4,stroke_kai
92,76.2435595515004,53.968395332242046,6513,2,octagram
93,61.64302818169852,74.45864919718117,3470,1,inner_ring
94,71.2223461890523,70.1145668811442,3403,1,inner_ring
95,76.182161363209,40.59789634174022,6352,2,octagram
96,68.4824271379102,72.8580635220331,3426,1,inner_ring
97,89.47131405213118,54.30859055180207,10064,5,text_en_1919
98,62.95835364888908,6.704487444561034,2921,0,outer_ring
99,56.07282593624371,39.55450261002099,8435,4,stroke_kai
100,54.564328791689505,84.83882949814806,8639,5,text_en_1919
101,61.24619349789393,16.737006075860574,10984,5,text_en_1919
102,85.80445494958506,49.10924948282368,10311,5,text_en_1919
103,79.745396603379,36.33200397916999,6308,2,octagram
104,84.37511009887587,48.78587583656446,10346,5,text_en_1919
105,82.09449344231126,52.185590879790134,3259,1,inner_ring
106,75.62838733007429,60.901353775785076,4487,2,octagram
107,82.24894172508999,60.69027572395248,9818,5,text_en_1919
108,55.14790029499683,3.4000684938449646,2276,0,outer_ring
109,67.25329586454434,28.01246957913369,6125,2,octagram
110,58.25293107505239,5.145498958884784,2585,0,outer_ring
111,47.49003614630463,5.571293537685392,1694,0,outer_ring
112,69.38901615477741,8.25912953327438,3164,0,outer_ring
113,44.26203003145855,7.641709019557457,1565,0,outer_ring
114,64.02829356592952,8.959809686458124,3007,0,outer_ring
115,55.95055214067606,5.0094146933629,2373,0,outer_ring
116,54.96982169181692,34.64512478847239,8550,4,stroke_kai
117,62.15308570372516,6.999425674217613,2868,0,outer_ring
118,54.118474030408706,6.407345352070221,2195,0,outer_ring
119,68.01616853654478,8.881821413717446,3142,0,outer_ring
120,45.522809785861,24.04057012705972,5821,2,octagram
121,51.60206337951012,5.935809509909012,1966,0,outer_ring
122,62.36542171821146,6.19416765302231,2874,0,outer_ring
123,54.347070099473335,13.728489106724862,2215,0,outer_ring
124,50.05832049197983,7.104986176124591,1817,0,outer_ring
125,42.55260341216877,6.79099919871928,1515,0,outer_ring
126,65.68666309506027,8.416596355130787,3061,0,outer_ring
127,60.22519968329892,7.145936691571432,2761,0,outer_ring
128,60.13728990711063,20.43030752879582,4163,1,inner_ring
129,92.12810333786454,36.77824689166138,10761,5,text_en_1919
130,64.0460651874058,47.22757822849797,8106,4,stroke_kai
131,75.12027314300471,67.57025404522035,3372,1,inner_ring
132,57.54873180833306,57.94108423186059,7671,4,stroke_kai
133,69.73032502130116,24.38797602182339,4234,1,inner_ring
134,77.61809618955726,36.65806538896469,6287,2,octagram
135,92.37244913405841,48.41466993270079,10304,5,text_en_1919
136,57.03688802435595,11.309887304583656,11305,5,text_en_1919
137,45.69852281095731,43.398601441407756,7319,3,stroke_nan
138,66.90163904598577,56.81841014673235,7748,4,stroke_kai
139,51.77055972584632,92.53102677239889,436,0,outer_ring
140,36.403268293825185,85.44250589497635,1294,0,outer_ring
141,40.88147990417836,86.02179662804869,1165,0,outer_ring
142,44.276863092448394,88.14088462971868,987,0,outer_ring
143,57.63612503239777,84.65122572489697,8599,5,text_en_1919
144,52.72156071779649,81.99208812419526,8802,5,text_en_1919
145,46.05744903946441,90.4709575188321,837,0,outer_ring
146,45.51368333889356,79.35779510187656,9079,5,text_en_1919
147,44.1489375856589,92.95852649038855,920,0,outer_ring
148,41.38979929767036,87.86715680397148,1115,0,outer_ring
149,29.234172863309265,67.84251287264512,9581,5,text_en_1919
150,28.381128608913905,66.66503348684905,9614,5,text_en_1919
151,41.12113767104843,71.91398322120719,4988,2,octagram
152,31.771954616117732,59.507294181455066,5195,2,octagram
153,16.922309485239175,55.29346335322999,9979,5,text_en_1919
154,25.59320588167311,46.47305067176547,3830,1,inner_ring
155,34.599117626174625,68.78358745379468,3671,1,inner_ring
156,24.09662211709084,38.17506352089927,10728,5,text_en_1919
157,35.74185038398994,48.5490486657862,5364,2,octagram
158,39.94913286248461,71.7866885754218,3625,1,inner_ring
159,31.383153116319413,58.398927245344844,5203,2,octagram
160,22.5050835293817,50.314154645799704,10245,5,text_en_1919
161,34.45328454056533,69.34119614856421,3670,1,inner_ring
162,41.74843550408969,22.241869337104745,4043,1,inner_ring
163,43.25785900154024,51.000019354053805,6932,3,stroke_nan
164,49.20384297265861,47.34694506205443,7068,3,stroke_nan
165,45.17910077851616,74.68480090809888,3590,1,inner_ring
166,61.30331286388771,79.81430969068668,9100,5,text_en_1919
167,63.587763805465904,78.79135154924859,9146,5,text_en_1919
168,57.079758711228656,51.60971559365011,7902,4,stroke_kai
169,69.50804301691608,78.56146707984709,9201,5,text_en_1919
170,65.13807241702752,65.59853071828309,7591,4,stroke_kai
171,53.87021081142652,88.23297221325332,314,0,outer_ring
172,55.461790784289825,89.63013157926639,241,0,outer_ring
173,45.415336587838325,40.650638869175836,7394,3,stroke_nan
174,53.75535689667273,6.359436478954743,2156,0,outer_ring
175,61.52409252771419,49.24000481035904,8041,4,stroke_kai
176,46.426835279539844,40.738381298645706,7393,3,stroke_nan
177,50.650518980675926,44.4233803006422,7195,3,stroke_nan
178,40.603596514665995,29.075953927913215,5694,2,octagram
179,52.01464320032014,50.12756916831324,6974,3,stroke_nan
180,39.35642067214335,38.77689637713739,5624,2,octagram
181,21.35383600591768,37.90946096990549,10752,5,text_en_1919
182,42.973943357233296,47.47601226005411,7064,3,stroke_nan
183,59.39462930247475,7.054394354913273,2698,0,outer_ring
184,63.422820284442835,44.59812007874189,8233,4,stroke_kai
185,47.67890406214246,20.049511444166413,4078,1,inner_ring
186,42.44276809179419,48.21189445584004,7050,3,stroke_nan
187,46.53946567446786,6.8670168206753415,1637,0,outer_ring
188,27.038775188886692,24.49882405478496,10857,5,text_en_1919
189,55.816199507566736,14.289755883464395,11187,5,text_en_1919
190,58.0046231598499,16.259110081637324,11027,5,text_en_1919
191,57.74777600940055,11.269224283193232,11319,5,text_en_1919
192,52.868871807278786,11.715864789153617,2048,0,outer_ring
193,62.453807421338375,29.303778110926082,6092,2,octagram
194,58.15224196360463,12.688145426292994,11284,5,text_en_1919
195,44.57368931643373,47.35156380801985,7118,3,stroke_nan
196,70.6896367475386,24.398746225031783,4239,1,inner_ring
197,83.01242186248233,40.84073409755237,10668,5,text_en_1919
198,68.77317899996773,53.11744842954711,7868,4,stroke_kai
199,56.53639949094424,88.96292195684168,184,0,outer_ring
200,89.98123581204216,53.15342404503308,10086,5,text_en_1919
201,88.16396693259797,39.141860512532205,10707,5,text_en_1919
202,67.99187195844132,40.37154852373492,8377,4,stroke_kai
203,81.38904279711771,41.27366750480678,4376,1,inner_ring
204,32.66524309112984,76.36635280358955,9346,5,text_en_1919
205,59.05122994159803,70.94653116119088,4753,2,octagram
206,41.749880867408265,81.51589162528491,8946,5,text_en_1919
207,44.218369289242936,88.79701612304765,981,0,outer_ring
208,42.825943010870034,69.13872449483453,5021,2,octagram
209,27.655663806072937,56.58921301840497,3759,1,inner_ring
210,44.79632187503705,88.5444286842389,944,0,outer_ring
211,45.42610302801776,88.04867244604624,909,0,outer_ring
212,49.6804714025506,89.51735481058068,593,0,outer_ring
213,67.71546136042248,81.67692516711082,8935,5,text_en_1919
214,33.553110137125536,49.42799071192025,5339,2,octagram
215,57.59996521737347,82.55605179764106,8817,5,text_en_1919
216,34.48773833957846,66.32436309240585,3681,1,inner_ring
217,22.275130433806485,55.63875588937135,9998,5,text_en_1919
218,47.717172524682404,89.30668973247491,730,0,outer_ring
219,34.71234282597633,68.53339502023132,3672,1,inner_ring
220,58.98147691296739,82.79685195428333,8838,5,text_en_1919
221,65.39330822454876,72.64130796516284,4679,2,octagram
222,62.358161694583735,84.34962402557613,8722,5,text_en_1919
223,31.697662859688347,64.72641978721524,3699,1,inner_ring
224,67.3977974331453,64.36391538710669,4578,2,octagram
225,66.67212046187564,77.07996576928258,9302,5,text_en_1919
226,66.91405260614812,84.86911399261845,8732,5,text_en_1919
227,80.87133448060274,51.94636952982839,3258,1,inner_ring
228,48.2963973309298,71.05438291105236,4907,2,octagram
229,70.58074770794116,78.8683543893057,9193,5,text_en_1919
230,59.94755823361706,62.93455787782642,7578,4,stroke_kai
231,74.92083225407,67.35588120881462,3370,1,inner_ring
232,69.26213623714997,52.10886406502081,7888,4,stroke_kai
233,77.95295645919833,73.24584397732713,9403,5,text_en_1919
234,50.42598686215748,59.114217904168015,6645,3,stroke_nan
235,78.31399574608432,62.295452237427625,3333,1,inner_ring
236,52.703909982333066,71.44855086258478,3538,1,inner_ring
237,79.8727868951719,61.51606082703115,3321,1,inner_ring
238,85.28537851834766,53.45120801453234,10115,5,text_en_1919
239,90.01770596352553,41.71093115730014,10604,5,text_en_1919
240,65.98036505472078,20.23749956146683,4198,1,inner_ring
241,74.50569106982277,60.366316782576526,4500,2,octagram
242,90.97355308031422,46.268243219642414,10506,5,text_en_1919
243,56.06429212790695,6.236645621678204,2388,0,outer_ring
244,62.37641509189537,20.645861749704764,4183,1,inner_ring
245,59.799997686663126,14.576093206875635,11198,5,text_en_1919
246,84.04423168545908,51.184431612183104,3249,1,inner_ring
247,72.71575045579978,35.43443083052005,6224,2,octagram
248,48.12826862982453,22.436795845879782,5849,2,octagram
249,65.48504776522884,28.73194002395364,6130,2,octagram
250,81.86965094156056,46.87619931206028,4417,1,inner_ring
251,48.23007544123231,15.604637358347157,10939,5,text_en_1919
252,46.48518271273628,14.696941757589592,10959,5,text_en_1919
253,68.93399369912873,6.492933075506315,3146,0,outer_ring
254,66.848486170632,7.89585023563241,3104,0,outer_ring
255,52.797964214950476,5.394986452277416,2066,0,outer_ring
256,59.72876489184872,5.2849791290705275,2704,0,outer_ring
257,40.298948367822796,16.20808232467167,11045,5,text_en_1919
258,61.14486536569054,6.7545495033010665,2809,0,outer_ring
259,53.544286996361684,4.574844331164478,2138,0,outer_ring
260,54.070576571108866,5.426746429846862,2189,0,outer_ring
261,47.09828187878704,22.573436714371155,5830,2,octagram
262,50.48605375336279,5.8232939476535535,1865,0,outer_ring
263,67.26721835123548,29.343342296423433,6138,2,octagram
264,62.36405665083546,6.066076444774311,2871,0,outer_ring
265,57.2187399207809,21.36739992408507,4142,1,inner_ring
266,67.6517351625034,45.756751736163,8121,4,stroke_kai
267,60.65583757115149,5.611649066020646,2773,0,outer_ring
268,48.49627029606665,11.874628556636228,11225,5,text_en_1919
269,59.2727971358124,7.33647305449934,2695,0,outer_ring
270,72.53845609088782,10.230405515062042,3206,0,outer_ring
271,53.6876538932359,4.898119828778685,2150,0,outer_ring
272,66.95334277894345,51.37917502270205,7930,4,stroke_kai
273,70.89270192315728,25.366875707772675,4244,1,inner_ring
274,79.4039758229305,66.94445858723381,9572,5,text_en_1919
275,84.51190003582467,57.7006735397256,9947,5,text_en_1919
276,74.61943574382734,28.091664556605622,4274,1,inner_ring
277,71.78969424110186,29.53469650417492,6157,2,octagram
278,55.42247577677491,6.7910503726776765,2315,0,outer_ring
279,50.874689214257224,43.69273306801317,7212,3,stroke_nan
280,92.62169094748434,53.34343079558557,10059,5,text_en_1919
281,59.40934159979306,81.78195028942804,8884,5,text_en_1919
282,48.96733028826409,88.64629270137405,662,0,outer_ring
283,43.969435043965724,89.0531931605076,990,0,outer_ring
284,65.52282339948161,79.7263264381196,9132,5,text_en_1919
285,51.11205180886665,88.93860338713995,502,0,outer_ring
286,40.74176502020557,85.76155532786329,1174,0,outer_ring
287,40.27602150043018,72.75273520959921,3618,1,inner_ring
288,32.18005400207016,75.49626143369638,9348,5,text_en_1919
289,45.181440066400164,70.59195423825922,4929,2,octagram
290,49.19401101880755,90.18460119138636,624,0,outer_ring
291,69.1991967054985,48.9061287997664,6450,2,octagram
292,44.60104953495531,52.08888472448891,6863,3,stroke_nan
293,21.258246464890465,43.368233778112575,10561,5,text_en_1919
294,29.14828312585203,66.6324490409513,9625,5,text_en_1919
295,17.55412385358691,40.98025064823804,10647,5,text_en_1919
296,29.01485475986097,40.65272273640139,5475,2,octagram
297,16.943450935398662,36.58250065367786,10787,5,text_en_1919
298,30.586866253713072,59.18674199567505,5211,2,octagram
299,27.298394193268596,39.334222443989255,3886,1,inner_ring
300,35.72950503818712,61.77775768328736,5143,2,octagram
301,28.778030391620717,57.80744848305116,5237,2,octagram
302,33.37045949862403,53.50662783430504,5300,2,octagram
303,60.417787431246694,70.02155112859107,4742,2,octagram
304,50.86162082723228,88.56542276323746,517,0,outer_ring
305,45.854994656839416,58.97057119055132,6613,3,stroke_nan
306,34.94821522394835,66.14432287641363,3679,1,inner_ring
307,55.78883313343431,90.55748035293092,222,0,outer_ring
308,53.341060777995644,43.05507397594794,7330,3,stroke_nan
309,64.24063389372296,59.6056596576195,7668,4,stroke_kai
310,61.324748380417915,72.68924368212765,4722,2,octagram
311,63.247181221616515,80.63676595114995,9050,5,text_en_1919
312,68.01925022938141,64.79208594331928,4583,2,octagram
313,56.64557847946211,20.198564038354966,10954,5,text_en_1919
314,56.25859293157396,5.833852408898135,2416,0,outer_ring
315,51.1718448788316,4.829748459723575,1931,0,outer_ring
316,50.51488410019813,40.47337723902315,7369,3,stroke_nan
317,81.1026962568403,24.06506425060153,10847,5,text_en_1919
318,51.599160755141085,6.758977410855998,1959,0,outer_ring
319,54.02555471560612,82.55612501383769,8768,5,text_en_1919
320,39.87622093171269,17.96008999024874,10912,5,text_en_1919
321,51.594008994416754,41.75823796616987,7332,3,stroke_nan
322,43.13630739286134,29.75304683650511,5697,2,octagram
323,37.769203286921666,35.75179324364987,5617,2,octagram
324,14.18837354632967,36.47566457450887,10772,5,text_en_1919
325,40.43238620850894,47.66555634112026,7078,3,stroke_nan
326,58.16499232317014,74.66183919301,3499,1,inner_ring
327,51.68843630342745,35.33717828603109,7512,3,stroke_nan
328,37.146119669010666,41.70855022729756,7363,3,stroke_nan
329,36.19368711867807,26.878071742164714,3990,1,inner_ring
330,57.4858817127836,6.5922308472793585,2532,0,outer_ring
331,54.501061635288096,6.46704270495707,2234,0,outer_ring
332,59.08309710066574,6.1202172449476295,2672,0,outer_ring
333,55.155845522194724,6.533261749880306,2282,0,outer_ring
334,66.90685998660146,7.243507159264551,3099,0,outer_ring
335,66.34206273153745,6.506382529519535,3065,0,outer_ring
336,40.980305509401404,44.63889161083281,7226,3,stroke_nan
337,60.84790827814277,5.215264376799351,2779,0,outer_ring
338,86.9496602777753,42.35112219929282,10659,5,text_en_1919
339,55.730312589794245,20.98535681339683,4133,1,inner_ring
340,56.670580675179856,46.913488922310066,8119,4,stroke_kai
341,61.14142486837277,47.81475165760128,8099,4,stroke_kai
342,61.56318848404845,44.547895087517084,8197,4,stroke_kai
343,77.5160832054861,34.293778699973764,6273,2,octagram
344,62.50267157455929,61.392348472861364,7600,4,stroke_kai
345,64.26447117808405,52.89662715825317,7877,4,stroke_kai
346,60.545810540446254,44.97440803577423,8192,4,stroke_kai
347,67.3805190953442,80.26607169462184,9088,5,text_en_1919
348,30.692505576301915,63.45739077035472,3711,1,inner_ring
349,52.09222733313188,90.00712032816553,425,0,outer_ring
350,58.757820153726996,90.70156555009136,116,0,outer_ring
351,49.1228973482369,88.64244365655843,646,0,outer_ring
352,48.438175820179495,82.72291138812761,8745,5,text_en_1919
353,50.23177199779238,89.3552849711765,557,0,outer_ring
354,50.1703543266195,90.57549762585937,552,0,outer_ring
355,30.611084906604248,83.01043502540514,1360,0,outer_ring
356,38.934862123908715,61.25131334340037,5111,2,octagram
357,39.77558036392874,64.03573135379987,5078,2,octagram
358,28.35545688263577,53.701365115260806,3781,1,inner_ring
359,27.52902254655806,58.53595186763915,5232,2,octagram
360,22.487233836014358,50.34573576495098,10238,5,text_en_1919
361,51.72190438942335,55.763797753443086,6738,3,stroke_nan
362,61.94468850377049,81.62971198272137,8954,5,text_en_1919
363,53.63120255146724,90.96994141527706,328,0,outer_ring
364,71.40289385167684,68.63888496835692,3397,1,inner_ring
365,67.07583401134079,66.95576248727649,4605,2,octagram
366,78.60786982725767,34.352688022491684,4329,1,inner_ring
367,69.07300658336109,78.02641003472867,9211,5,text_en_1919
368,60.48704397324099,54.97786940762955,7800,4,stroke_kai
369,66.55027211369416,78.50707287165739,9224,5,text_en_1919
370,49.51928618562057,90.37255378034529,598,0,outer_ring
371,63.029659637422185,48.77420155246051,8033,4,stroke_kai
372,85.85011598135769,48.05521575714737,10385,5,text_en_1919
373,46.52384942003846,78.59740000317782,9227,5,text_en_1919
374,88.63095166376303,61.091913456580535,9790,5,text_en_1919
375,67.74065236117188,64.16729601325996,4579,2,octagram
376,50.8835336066421,71.55394192870331,4881,2,octagram
377,74.3276384277146,62.93723660648644,4505,2,octagram
378,86.47648959466787,64.04002044956304,9738,5,text_en_1919
379,77.19658228475141,59.62838067047175,4468,2,octagram
380,77.55885438851271,67.6130375454921,9539,5,text_en_1919
381,78.82663485367507,64.19979459089338,9705,5,text_en_1919
382,57.529989529032804,38.13700269437384,8438,4,stroke_kai
383,66.68442092152989,26.87465392190183,6110,2,octagram
384,70.00996937269315,10.6812493793898,3182,0,outer_ring
385,79.08511539421029,54.15392742394952,6538,2,octagram
386,79.83743900083637,57.61896228572901,6572,2,octagram
387,74.09663053331394,48.731254087345505,6455,2,octagram
388,62.52435360203994,54.624537512219355,7819,4,stroke_kai
389,80.97947074207275,57.19970101170267,3293,1,inner_ring
390,76.98855525984725,52.50101871492137,6501,2,octagram
391,79.10643298591286,36.555432379395185,6300,2,octagram
392,56.71709772212225,42.74222291364589,8327,4,stroke_kai
393,39.79395182006388,23.665783471221374,4027,1,inner_ring
394,56.01144013067238,7.581012091762533,2389,0,outer_ring
395,66.4122107376078,6.064930995827643,3064,0,outer_ring
396,69.7786837389798,11.180176903133352,11279,5,text_en_1919
397,61.811006843011675,16.65872271978832,10970,5,text_en_1919
398,51.65665618649192,20.218702592491493,4101,1,inner_ring
399,46.86724241275942,23.025127557399806,5829,2,octagram
400,74.94535675634542,28.668047139805683,4278,1,inner_ring
401,60.11587249824128,5.44430085673904,2732,0,outer_ring
402,67.47776920452975,16.665367829830352,10922,5,text_en_1919
403,57.67754161197042,5.623344678116699,2540,0,outer_ring
404,64.29788239850615,6.880343979595253,2999,0,outer_ring
405,54.43745234010339,4.952461114792525,2224,0,outer_ring
406,53.553852920205614,7.442243178544794,2131,0,outer_ring
407,61.66921810016871,7.144704661536508,2840,0,outer_ring
408,54.77628432354017,6.835201998416516,2260,0,outer_ring
409,44.00636333004614,6.807175485049084,1561,0,outer_ring
410,58.621702490187275,5.427896284718643,2620,0,outer_ring
411,46.993195702301,39.46345672294733,7415,3,stroke_nan
412,55.91833442507358,27.417862655637663,5924,2,octagram
413,84.82391673058291,40.33269856526653,10685,5,text_en_1919
414,60.02305581983542,8.531663540168854,2760,0,outer_ring
415,90.69970986425305,42.30206577353509,10587,5,text_en_1919
416,84.80821993456203,46.21870000730966,10457,5,text_en_1919
417,66.56805043094064,7.349873811430484,3087,0,outer_ring
418,65.53235092388316,55.65777907194522,7761,4,stroke_kai
419,59.23557500013487,7.080216842284366,2688,0,outer_ring
420,42.576856104358164,22.774288872309356,5768,2,octagram
421,41.30157375970397,8.963008939376776,1487,0,outer_ring
422,60.574686957927774,60.64948694249389,7588,4,stroke_kai
423,44.72689917562042,88.10353501853939,956,0,outer_ring
424,29.479450265855625,80.75731402826328,1371,0,outer_ring
425,41.4327549675413,89.48204539743223,1091,0,outer_ring
426,50.68611355867488,89.99541378277213,520,0,outer_ring
427,43.67227053200053,89.19142398731984,1008,0,outer_ring
428,30.306387363513274,82.54280643785505,1363,0,outer_ring
429,51.30127970954547,65.63748682040375,6606,3,stroke_nan
430,49.0577989883345,89.07484915718791,647,0,outer_ring
431,25.999558790794275,70.63390817357093,9486,5,text_en_1919
432,21.429165659759295,58.56874655879967,9943,5,text_en_1919
433,29.387064340844226,67.31750757603454,9594,5,text_en_1919
434,42.531136981687474,70.18895387561592,5003,2,octagram
435,27.952113389568876,54.335847407024566,3777,1,inner_ring
436,33.61793378750014,60.20095361590482,5168,2,octagram
437,30.52381543133192,43.1241439052626,5432,2,octagram
438,28.399321803653503,25.215060270817077,10851,5,text_en_1919
439,16.939800337855917,55.88372801193316,9975,5,text_en_1919
440,25.68323155054595,41.530184328078946,3866,1,inner_ring
441,25.75174614614098,46.976917475575426,3825,1,inner_ring
442,44.45841038845033,56.836492541223215,6683,3,stroke_nan
443,24.128842457170254,60.38314720540134,9867,5,text_en_1919
444,38.34496665356461,71.03555132831394,3639,1,inner_ring
445,59.69217266209565,24.25551451843596,5988,2,octagram
446,56.810026375852964,90.06147783105446,173,0,outer_ring
447,44.97527628545033,58.069649388861556,6648,3,stroke_nan
448,43.02191371053655,52.48562260028045,6836,3,stroke_nan
449,54.85186456164204,90.83875473240234,268,0,outer_ring
450,67.36741671170886,80.90022936814078,9053,5,text_en_1919
451,41.669890138337635,67.55306560678086,5039,2,octagram
452,44.32262111749606,67.29626326405301,5034,2,octagram
453,66.36690699400297,74.2810574597837,9361,5,text_en_1919
454,69.28019115564815,50.52053026922048,7938,4,stroke_kai
455,74.12538605685151,49.3618546216837,6462,2,octagram
456,55.0124920371734,39.8544637615697,8467,4,stroke_kai
457,48.31435414271012,51.154081000748455,6891,3,stroke_nan
458,58.017948460403275,78.70999916739855,9155,5,text_en_1919
459,39.70611123408768,31.933448946315078,5661,2,octagram
460,64.26372323606653,22.50449389726193,6045,2,octagram
461,41.538644812093445,23.2034365930881,4037,1,inner_ring
462,31.17060605819221,44.18117871348123,5426,2,octagram
463,40.25773511780469,19.18961690007361,10868,5,text_en_1919
464,53.74366865606072,5.950382882131147,2155,0,outer_ring
465,31.611274434034105,38.33614625856493,5543,2,octagram
466,28.210790067594253,57.08066403976779,3756,1,inner_ring
467,40.467027004367345,36.449835601444185,5638,2,octagram
468,33.252200733960834,43.69911461051239,5417,2,octagram
469,44.579018738167214,21.91979846056025,5800,2,octagram
470,28.964368599552937,34.730277665297315,3914,1,inner_ring
471,41.5299718794251,7.3477586609637555,1497,0,outer_ring
472,57.49157649405901,42.1170612238167,8283,4,stroke_kai
473,49.14166679150322,89.84938647896011,636,0,outer_ring
474,52.412179718703,4.909576805472643,2037,0,outer_ring
475,48.80701708616092,19.314200406772517,4085,1,inner_ring
476,44.47713370039709,23.871691923217757,5787,2,octagram
477,48.52054934452261,19.876845659295526,4082,1,inner_ring
478,62.208373164288005,45.60018366350225,8167,4,stroke_kai
479,56.331866740255826,7.588874293606472,2433,0,outer_ring
480,52.90546253866576,6.620298095835368,2072,0,outer_ring
