point_id,x,y,assigned_slot_id,assigned_layer_id,assigned_layer_name
1848,56.095023111565865,90.60780383451305,204,0,outer_ring
1849,37.630758414555565,86.62998773149323,1252,0,outer_ring
1850,30.924959326801265,45.37757813410903,5399,2,octagram
1851,31.820811768727765,59.37838835201143,5196,2,octagram
1852,47.96607175998161,77.91695807757941,9252,5,text_en_1919
1853,21.18071919067423,51.52177307720014,10158,5,text_en_1919
1854,18.30472042172673,37.42056931302928,10768,5,text_en_1919
1855,25.11548190047001,46.032841145661635,3834,1,inner_ring
1856,19.80582617526293,37.4586708132272,10762,5,text_en_1919
1857,23.20884681757867,56.37429531349186,10006,5,text_en_1919
1858,16.26966447619613,43.41932370554517,10589,5,text_en_1919
1859,23.657121349433243,38.243956862985634,10732,5,text_en_1919
1860,26.105902020784626,40.58434256719477,3872,1,inner_ring
1861,30.223785445244786,68.26449865814972,9583,5,text_en_1919
1862,26.487139780393612,43.0814722335875,3857,1,inner_ring
1863,33.141729441088074,31.489332456596408,3944,1,inner_ring
1864,46.72327665508761,37.725881981383715,7485,3,stroke_nan
1865,42.82417675156015,24.39183931714238,5754,2,octagram
1866,51.07246230624307,56.55156500826056,6721,3,stroke_nan
1867,45.408234000103086,23.148498187470267,5813,2,octagram
1868,58.81066219444696,77.64085601965013,9231,5,text_en_1919
1869,52.871749239966626,89.68115652859068,379,0,outer_ring
1870,78.31635533509655,42.84911854762264,6361,2,octagram
1871,55.97991057855405,90.77923603506439,209,0,outer_ring
1872,49.46896110879013,83.2799286227024,8656,5,text_en_1919
1873,73.59171198638073,72.9172232287133,9426,5,text_en_1919
1874,57.439348297026,16.862379588098506,10997,5,text_en_1919
1875,58.924343772295394,87.88799179351432,8594,5,text_en_1919
1876,46.51525681770457,36.497374945522445,7509,3,stroke_nan
1877,63.78948896695386,6.945787832128072,2974,0,outer_ring
1878,50.86949227517134,89.94010646771719,495,0,outer_ring
1879,60.16240220785969,74.16975902656442,3478,1,inner_ring
1880,55.086495044339635,6.136921508421295,2272,0,outer_ring
1881,38.82201994741987,7.730594233738892,1465,0,outer_ring
1882,73.10328778312501,48.852387564558185,6452,2,octagram
1883,48.76205567335251,8.602856774454112,11338,5,text_en_1919
1884,33.94781980505679,36.251629737853186,5560,2,octagram
1885,28.20260361683878,26.370286707296902,10821,5,text_en_1919
1886,19.338596439701853,26.304668901682444,1409,0,outer_ring
1887,47.639269656206935,49.63269332060254,6979,3,stroke_nan
1888,26.88782379004072,49.70479742521515,3807,1,inner_ring
1889,16.74989607843887,42.040420240770715,10628,5,text_en_1919
1890,29.371987047043763,35.8345593336613,5514,2,octagram
1891,16.321628207800448,43.213408169978315,10598,5,text_en_1919
1892,45.10725970643895,45.68096025957658,7162,3,stroke_nan
1893,45.981016086284164,19.81410539170542,4067,1,inner_ring
1894,55.999146484503775,6.531029364249036,2366,0,outer_ring
1895,66.60026730675735,25.692999828736607,6095,2,octagram
1896,57.64443843253101,13.436515959614306,11232,5,text_en_1919
1897,66.2547158177463,26.892606450465376,6104,2,octagram
1898,64.32630024257888,41.58257044388359,8329,4,stroke_kai
1899,60.51099564274521,5.285567534774798,2744,0,outer_ring
1900,52.00195231424844,37.80014862901541,7455,3,stroke_nan
1901,62.54026251086745,39.74690940579242,8395,4,stroke_kai
1902,59.8588745010263,26.503829299849826,5984,2,octagram
1903,56.600352305163575,6.828560104437509,2432,0,outer_ring
1904,75.35072270452459,47.595677093667376,6429,2,octagram
1905,80.40360152626185,76.02089158779478,9359,5,text_en_1919
1906,88.86140948004758,47.6472449275227,10411,5,text_en_1919
1907,51.59822998105529,90.44067023249731,446,0,outer_ring
1908,54.61538954523319,89.7075169528168,275,0,outer_ring
1909,40.73793074744929,72.44470828374607,3619,1,inner_ring
1910,48.17100239354929,82.45608247294905,8787,5,text_en_1919
1911,44.54381785405668,87.44070336709791,975,0,outer_ring
1912,46.07556158240908,87.79153250430497,873,0,outer_ring
1913,44.636341037421815,88.10454795629835,962,0,outer_ring
1914,68.70911119346569,83.57160085895225,8810,5,text_en_1919
1915,46.18910319775842,89.58578593356211,849,0,outer_ring
1916,66.68318632466415,90.84317843693483,16,0,outer_ring
1917,44.9777933388716,74.94018198321814,3584,1,inner_ring
1918,47.6267617338489,70.68788500035794,4912,2,octagram
1919,57.39228833252071,66.81368138227663,7582,4,stroke_kai
1920,30.62232420427075,70.39179930463214,9491,5,text_en_1919
