point_id,x,y,assigned_slot_id,assigned_layer_id,assigned_layer_name
336,53.32535852891366,40.75836927516942,498,3,stroke_nan
337,63.9564970502316,48.298742389677486,535,4,stroke_kai
338,60.8299149870887,42.26432889045593,552,4,stroke_kai
339,60.32853463361753,40.89355495143736,556,4,stroke_kai
340,61.27355840695926,43.45282307560823,547,4,stroke_kai
341,63.635446434176735,46.88395442907818,537,4,stroke_kai
342,68.0421760505699,43.148325523792565,549,4,stroke_kai
343,67.01211966351404,51.84313800947706,528,4,stroke_kai
344,73.33688606368771,59.85930204362616,313,2,octagram
345,73.26232820889008,60.458805827446945,314,2,octagram
346,60.71771906346611,59.57840826885059,514,4,stroke_kai
347,72.03789675015065,68.56339899076907,249,1,inner_ring
348,44.63834907098823,73.67893055743963,261,1,inner_ring
349,41.986763546870435,71.7566019218615,345,2,octagram
350,45.6402329708448,88.35821736460976,76,0,outer_ring
351,47.23981100622274,89.78966121588984,72,0,outer_ring
352,49.87476037773089,90.31751005443485,63,0,outer_ring
353,59.20463558757353,89.0559690801341,40,0,outer_ring
354,56.87938527897865,68.58423314164766,332,2,octagram
355,57.934153460410684,69.81947222694441,331,2,octagram
356,56.956762206958395,75.87340762945495,256,1,inner_ring
357,54.91506367745609,68.34925518212164,333,2,octagram
358,44.93700665832745,73.31365689393424,342,2,octagram
359,31.87288489066174,65.51421056839881,267,1,inner_ring
360,30.03800595843735,55.67120447283608,362,2,octagram
361,49.357509436359884,70.75298628849185,338,2,octagram
362,57.879054644792184,89.52705296315291,45,0,outer_ring
363,69.13918191985383,87.95438162040381,22,0,outer_ring
364,61.953970872242174,87.8062965016772,34,0,outer_ring
365,71.38699251138037,87.1964270666544,19,0,outer_ring
366,77.4377094351816,82.33463770881663,11,0,outer_ring
367,75.86801847129657,85.6977917722411,14,0,outer_ring
368,77.71856697777152,80.92177160965096,10,0,outer_ring
369,75.7262780994518,84.49496408224796,13,0,outer_ring
370,84.29908822274459,75.83383187236826,6,0,outer_ring
371,76.39860330671297,64.79761975615315,247,1,inner_ring
372,90.57344900643152,69.04693492308284,3,0,outer_ring
373,80.95487009908742,54.11699926671746,243,1,inner_ring
374,75.62298063233953,51.73311719699273,441,2,octagram
375,88.10488087264373,71.8655229402185,4,0,outer_ring
376,76.78192804281973,61.97086342291294,246,1,inner_ring
377,75.50429144267623,50.15376486392409,440,2,octagram
378,78.31851837878138,35.26957390307003,303,1,inner_ring
379,80.02335574449545,38.51043310721957,432,2,octagram
380,82.40172390540899,44.58689262475735,307,1,inner_ring
381,86.3122024033396,22.062269399107148,234,0,outer_ring
382,55.19175146610475,35.66398334546305,565,4,stroke_kai
383,60.847884943521606,39.06789121011211,560,4,stroke_kai
384,63.77575737223869,36.05103625703432,564,4,stroke_kai
385,73.15106214564986,37.98506991110149,426,2,octagram
386,67.13413869533655,30.804612583849813,419,2,octagram
387,71.60748300628941,34.67293012074186,424,2,octagram
388,74.5389244941989,29.247285811168744,300,1,inner_ring
389,71.27715609934612,25.084403529034994,298,1,inner_ring
390,68.32087321087526,23.760897082046206,297,1,inner_ring
391,59.27003628203299,24.84436083373834,408,2,octagram
392,66.7116928274585,22.588060395258225,296,1,inner_ring
393,56.88046338135454,20.361926282081964,292,1,inner_ring
394,54.11098354510169,26.752192360629458,404,2,octagram
395,48.994498357483664,20.464318060043546,289,1,inner_ring
396,51.24654806401962,19.9791215117648,290,1,inner_ring
397,43.75775964995472,22.44795818393529,396,2,octagram
398,35.00954376476407,10.278278185676294,135,0,outer_ring
399,37.47702585039106,7.276021473765866,140,0,outer_ring
400,41.19624379016367,6.956906762331074,146,0,outer_ring
401,44.36391029118577,6.450278725786707,149,0,outer_ring
402,63.047072622341496,6.00878755704994,195,0,outer_ring
403,53.24635923146533,5.904441440325637,170,0,outer_ring
404,51.079441530521365,6.020566849971687,163,0,outer_ring
405,44.89498620078667,6.728067737334438,151,0,outer_ring
406,47.21936784231581,6.096826074616881,155,0,outer_ring
